mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_class_weight,param_max_depth,param_max_features,param_min_samples_leaf,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
3.251240094502767,0.20596871936440547,0.3579915364583333,0.05959786951669131,balanced,2,sqrt,5,5,"{'class_weight': 'balanced', 'max_depth': 2, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'n_estimators': 5}",0.11830698623151453,0.11430249632892804,0.12378654396498513,0.11879867550847589,0.0038874249102766496,4
3.5205254554748535,0.24867879314200833,0.3731236457824707,0.13169503100981653,balanced,2,sqrt,5,10,"{'class_weight': 'balanced', 'max_depth': 2, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'n_estimators': 10}",0.1442495126705653,0.1335776346119747,0.13748318024922482,0.13843677584392158,0.00440864708975635,2
3.758081038792928,0.19481186591987826,0.2324677308400472,0.06924159516486494,balanced,3,sqrt,5,5,"{'class_weight': 'balanced', 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'n_estimators': 5}",0.12503371271373862,0.11710651650137278,0.1307301478563681,0.12429012569049318,0.005586622358817368,3
3.9308623472849527,0.3422891811146669,0.18204490343729654,0.026023559546689768,balanced,3,sqrt,5,10,"{'class_weight': 'balanced', 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'n_estimators': 10}",0.14809617960329102,0.13915958041089938,0.14637988488336867,0.144545214965853,0.0038721407998712565,1
